,User,Pesan,Jam,Tanggal
562,Fransisca,Smoga confirm ya pak senin @wealth88,3:10:10 PM,Friday March 26 2021
563,Jafar Sim,"Membalas : Jadi pola htf nya pak ?
Harusnya jadi ya, konfirmasinya senin kalau harga naik tinggi dengan  volume tinggi juga,",3:08:16 PM,Friday March 26 2021
564,Fransisca,"Membalas : Uda jam penutupan uda boleh diperlihatkan dmmx nya dunk ya pak
Jadi pola htf nya pak ?",3:07:06 PM,Friday March 26 2021
565,Al Blenk,"Gambar : blob:https://web.telegram.org/93f3f679-6d4f-4280-90d3-68e55dfed856
Mohon koreksi pak ,apakh tins akan lnjut breakout jk mampu nembus resist 2040,.yg kmrin gagal balik arah? @JuthaBram",3:00:38 PM,Friday March 26 2021
566,Kaanz✓,"TT false break, mantul disuport hari ini:joy:",3:00:11 PM,Friday March 26 2021
567,Aho Lie,"Membalas : Itu egp pak :joy:
Beda dikit:grinning::grinning::grinning::pray::pray:",2:59:33 PM,Friday March 26 2021
568,Aditya Wijaya,"Membalas : Ep itu emang gua pikirin:grinning::grinning:
Itu egp pak :joy:",2:59:14 PM,Friday March 26 2021
569,Mic,"Membalas : Klau cuan ya ribut om Klau minus nngis dipojokan...:joy:
Hhahaha ritel2 🤣🤣🤣🤣🤣",2:58:53 PM,Friday March 26 2021
570,Aho Lie,"Membalas : Selama ada ep ga kemana2 :joy:
Ep itu emang gua pikirin:grinning::grinning:",2:58:32 PM,Friday March 26 2021
571,Bg_Re,"Membalas : Ihsg hijau gini ramai ya giliran merah diam semua 🤣🤣
Klau cuan ya ribut om
Klau minus nngis dipojokan...:joy:",2:58:20 PM,Friday March 26 2021
572,Aditya Wijaya,"Membalas : Gak ngangkat2 iptv:grinning::grinning:
Selama ada ep ga kemana2 :joy:",2:57:54 PM,Friday March 26 2021
573,Mic,Ihsg hijau gini ramai ya giliran merah diam semua 🤣🤣,2:57:52 PM,Friday March 26 2021
574,Robin Karenza,MSOP pasti lock lah. mana mgkn nda lock.,2:57:29 PM,Friday March 26 2021
575,Aho Lie,"Membalas : bandarnya dah males :grin:
Mau tp ritail gak ngikut:grinning::grinning:",2:55:04 PM,Friday March 26 2021
576,Chai Lie,"Membalas : Iya kode. Mau nutup gap atas sblm lanjut turun lg. Tgl 1 april plg lambat 5 april end semua fase penurunan
Bgmn pandangan pak @JuthaBram dg closingan hari ini ? :pray:",2:54:59 PM,Friday March 26 2021
577,as s,"beberapa minggu ini, tiap jumat yg biasanya market lesu, eh ijo teruss 🤣🤣",2:54:15 PM,Friday March 26 2021
578,Johny,"Membalas : Gak ngangkat2 iptv:grinning::grinning:
bandarnya dah males :grin:",2:54:00 PM,Friday March 26 2021
579,Aho Lie,"Membalas : https://ekbis.sindonews.com/read/376966/178/resmi-mnc-vision-networks-iptv-tuntaskan-100-akuisisi-k-vision-1616734985
Gak ngangkat2 iptv:grinning::grinning:",2:53:02 PM,Friday March 26 2021
580,Johny,Gambar : blob:https://web.telegram.org/52a20bfb-ab77-4da0-9bdc-d3ada13c030c,2:45:15 PM,Friday March 26 2021
581,Gigih,"Membalas : Aduh jgn dlu break belum penuh sepeda nya :see_no_evil::see_no_evil:
sepeda ..... 🧐",2:44:43 PM,Friday March 26 2021
582,Lenny,"Membalas : Aduh jgn dlu break belum penuh sepeda nya :see_no_evil::see_no_evil:
senin itu full moon kan hu?",2:43:22 PM,Friday March 26 2021
583,Jafar Sim,"Membalas : jangan pak, saya belum kenyang:joy::joy:
Waduh 🤣🤣🤣 woke saya hapus",2:43:07 PM,Friday March 26 2021
584,Virgaust,"jangan pak, saya belum kenyang:joy::joy:",2:42:32 PM,Friday March 26 2021
585,Billy,Aduh jgn dlu break belum penuh sepeda nya :see_no_evil::see_no_evil:,2:42:01 PM,Friday March 26 2021
586,Jafar Sim,"Membalas : pak, biarkan saja senyap :joy:
Uda jam penutupan uda boleh diperlihatkan dmmx nya dunk ya pak",2:40:42 PM,Friday March 26 2021
587,rahmad,"366 semoga break
",2:33:44 PM,Friday March 26 2021
588,Jimi Yang,Essa ngamuk,2:32:02 PM,Friday March 26 2021
589,hery,"Membalas : biasanya pak carik yang muncul ngasih info haha.. sekarang wakilnya
saya liat saja :stuck_out_tongue_closed_eyes:",2:22:16 PM,Friday March 26 2021
590,Chai Lie,Senin moga bs lanjut naik,2:20:25 PM,Friday March 26 2021
591,Hx,Kija mulai gerak,2:16:24 PM,Friday March 26 2021
592,Romi Prayudi,lbh enak nanya drpd nyari sndiri 🤣🤣,2:15:01 PM,Friday March 26 2021
593,Liem Peter,biasanya pak carik yang muncul ngasih info haha.. sekarang wakilnya,2:14:58 PM,Friday March 26 2021
594,Aho Lie,"Membalas : image_2021-03-26_14-11-16.png
Sop kambing:grinning::grinning:",2:13:27 PM,Friday March 26 2021
595,Candra Bima,"Membalas : Photo
makasih pak:sweat_smile::sweat_smile:",2:13:09 PM,Friday March 26 2021
596,Fadli,"Membalas : Photo
Wkwkwk",2:12:21 PM,Friday March 26 2021
597,Dharma Djiauw 饒,"Ini pak hasil googling 30 detik
Gambar : blob:https://web.telegram.org/fe5e807b-8f89-4e57-b67c-9522b2168830",2:12:11 PM,Friday March 26 2021
598,Candra Bima,:joy::joy:,2:11:54 PM,Friday March 26 2021
599,Kevin SP,"Membalas : MSOP itu apa ya?
",2:11:21 PM,Friday March 26 2021
600,Candra Bima,MSOP itu apa ya?,2:08:55 PM,Friday March 26 2021
601,Humam,"Membalas : Pastikan lamar jabatan level Management ya Pak...karena itu MSOP bukan ESOP
AGRO MESOP pak, employee dapet juga..:grimacing:",2:08:28 PM,Friday March 26 2021
602,Aho Lie,"BELAJARLAH UNTUK MEMBUAT KESALAHAN

Terkadang dalam hidup Anda harus membuat keputusan yang tidak jelas. Kadang juga keputusan yang tidak kita ambil terlihat lebih ada prospek dan kita merasa bahwa kebahagiaan itu seakan jauh dari kita.

Pikiran semacam itu bisa mengganggu kita dari dalam, mengganggu pekerjaan dan perkembangan diri kita. Hal ini akan terus-terus membuat bingung dan kita tidak bahagia, dan membuat kita gila. Untuk menghindari ini, biarkan diri Anda melakukan kesalahan. 

Kita diajari sejak kecil untuk membuat keputusan yang ""benar"", dan karena itu, kayanya kalau kita salah, seakan- akan dunia akan berakhir. Biarkan diri Anda melakukan kesalahan, hilangkan perasaaan khawatir tentang peluang yang terlewat di kepala Anda. Dan ketika, sekali lagi, sebelum tidur, otak akan menawarkan Anda untuk menggali lebih dalam untuk menggali permasalahan diri sendiri, JANGAN MENCOBA UNTUK BERDIALOG DENGAN KEPALA ANDA. Ingatkan diri Anda “Saya memutuskan untuk tidak menyesali apa pun dan dengan tenang tidur”.

Jika Anda masih jatuh ke dalam perangkap ini, maka langsung katakan pada diri sendiri, ""Hari ini daripada tidur saya ingin sedikit menderita."" Supaya menjadi jelas bahwa keputusan kalian adalah sebuah rencana yang buruk.

Belajarlah untuk bersiap menghadapi pertempuran di masa depan dan jangan memutar ulang pertempuran di masa lalu. Saya pun telah membuat begitu banyak kesalahan sebagai seorang trader. Saya tidak malu  akan kesalahan saya, hal ini hanya akan memberi saya kemampuan untuk dengan tenang dan hati-hati membuat keputusan di masa depan.

Yuk Join : linktr.ee/scsaham",2:07:50 PM,Friday March 26 2021
603,Soebianto,Pastikan lamar jabatan level Management ya Pak...karena itu MSOP bukan ESOP,2:03:13 PM,Friday March 26 2021
604,Charles Prop,"Membalas : 350jt lembar ini terbagi 3 tahap sih.. yang April ini tahap ke 3..
Jd pengen lamar disana.:joy::joy: jual rumah lsng beli vila",2:01:09 PM,Friday March 26 2021
605,Fajar Oktavaria,"Membalas : yes, ihns besar banget... masing2 shoulder 3 bulan bikin base-nya.
kalo sudah confirm itu urusan nanti bisa ambil lagi hehe, sudah gerah juga saya disitu",1:59:13 PM,Friday March 26 2021
606,Soebianto,"Membalas : Wah bahaya klo ga lock. Itu ada 350jt lembar diguyur ajib
350jt lembar ini terbagi 3 tahap sih.. yang April ini tahap ke 3..",1:58:12 PM,Friday March 26 2021
607,rigeladitya,"Membalas : saya ga nyadar pak sudah dari maret sudah pasang gtc baru nyadar siang tadi heran kok tiba tiba cash nambah tapi kalo tembu
yes, ihns besar banget... masing2 shoulder 3 bulan bikin base-nya.",1:58:08 PM,Friday March 26 2021
608,Aho Lie,"Membalas : wahaha.. lama bat. say abaru seminggu juga udah mulai gerah nih.
Berarti cocok gercep:grinning:",1:58:00 PM,Friday March 26 2021
609,Fajar Oktavaria,"Membalas : wahaha.. lama bat. say abaru seminggu juga udah mulai gerah nih.
saya ga nyadar pak sudah dari maret sudah pasang gtc baru nyadar siang tadi heran kok tiba tiba cash nambah :sweat_smile::sweat_smile:
tapi kalo tembus >630 memungkinkan buat ihns itu",1:57:23 PM,Friday March 26 2021
610,Efraim Arya,Nyangkut lagiiiiii hahahahahaaaa,1:56:46 PM,Friday March 26 2021
611,rigeladitya,"Membalas : 600 tadi sudah ga betah saya dari februari :see_no_evil::sweat_smile:
wahaha.. lama bat. say abaru seminggu juga udah mulai gerah nih.",1:55:26 PM,Friday March 26 2021
612,Fajar Oktavaria,"Membalas : haha lepas di berapa? saya masih pegang..
600 tadi sudah ga betah saya dari februari :see_no_evil::sweat_smile:",1:54:39 PM,Friday March 26 2021
613,as s,"Membalas : https://pasardana.id/news/2021/3/26/wskt-rugi-rp7-3-triliun-2020-akuntan-ragukan-kelangsungan-usaha/
rawan",1:53:46 PM,Friday March 26 2021
614,rigeladitya,"Membalas : bergerak juga akhirnya bisa lepas
haha lepas di berapa? saya masih pegang..",1:53:46 PM,Friday March 26 2021
615,Agus,Gambar : blob:https://web.telegram.org/03e6fb2d-7f18-45b1-be82-ddf096ce125c,1:53:00 PM,Friday March 26 2021
616,Fajar Oktavaria,"Membalas : harus punya ilmu sabar tingkat dewa
bergerak juga akhirnya bisa lepas",1:51:19 PM,Friday March 26 2021
617,as s,bmri kemungkinan bid palsu dr tadi ga kuat2 nanjak 🤣,1:51:05 PM,Friday March 26 2021
618,Dimas Prakoso,"Kemarin bandar tampung barang dari trader2 yg cutloss / kena ts,sekarang dinaikin..enak bener :see_no_evil::joy:",1:50:41 PM,Friday March 26 2021
619,Veno Putra,"Membalas : Langsung drop LPPF karena ga boleh mudik
Desember 3000an moga :joy::joy:",1:49:34 PM,Friday March 26 2021
620,Erich,ihsg 7000 :rocket::rocket::rocket::rocket::rocket::joy:,1:48:46 PM,Friday March 26 2021
621,muriz,"Membalas : 6200 lah penutupan :rocket:
Kembali optimis",1:47:56 PM,Friday March 26 2021
622,Billy Zhaky,"kalau di daerah saya dulu, beli baju itu sekali2nya pas lebaran aja om, gak lebaran gak beli baju :see_no_evil:",1:47:53 PM,Friday March 26 2021
623,S farisi,akhir nya pasukan roket bermunculan,1:47:26 PM,Friday March 26 2021
624,Benhan,"Membalas : gk ada ngaruh nya mau mudik apa gk tetep beli baju baru
Kalau saya ga beli lah",1:46:15 PM,Friday March 26 2021
625,nathan,"Membalas : Langsung drop LPPF karena ga boleh mudik
gk ada ngaruh nya mau mudik apa gk tetep beli baju baru",1:45:49 PM,Friday March 26 2021
626,Andru,6200 lah penutupan :rocket:,1:45:37 PM,Friday March 26 2021
627,Aho Lie,"Membalas : Itu sudden news reaksi ritel ya wajar lah
Ia :pray::pray:",1:44:47 PM,Friday March 26 2021
628,as s,"Membalas : Yeay IHSG tembus 6180
:+1::+1::+1:",1:44:23 PM,Friday March 26 2021
629,Benhan,"Membalas : Ini mksdnya pak kadg udh kita analisa dgn berbagai mcm ilmu e kena prank lgs koit
Itu sudden news reaksi ritel ya wajar lah",1:44:14 PM,Friday March 26 2021
630,Aho Lie,"Membalas : Langsung drop LPPF karena ga boleh mudik
Ini mksdnya pak kadg udh kita analisa dgn berbagai mcm ilmu e kena prank lgs koit:grinning::pray::pray:",1:43:46 PM,Friday March 26 2021
631,Andru,Yeay IHSG tembus 6180,1:43:38 PM,Friday March 26 2021
632,as s,semoga newbie banyak yg ga jadi resign dr bursa wkwk,1:43:18 PM,Friday March 26 2021
633,Benhan,Langsung drop LPPF karena ga boleh mudik,1:42:49 PM,Friday March 26 2021
634,Erich,"Membalas : Jgn salah yg tumpah piringnya byk:grinning::grinning:
sold barusan kena tins",1:42:15 PM,Friday March 26 2021
635,Aho Lie,"Membalas : kenyang dah dari tins antm inco hari ini :airplane::airplane::airplane::airplane:
Jgn salah yg tumpah piringnya byk:grinning::grinning:",1:41:58 PM,Friday March 26 2021
636,den,masa2 kejayaan antm is back :grin:,1:41:10 PM,Friday March 26 2021
637,Erich,kenyang dah dari tins antm inco hari ini :airplane::airplane::airplane::airplane:,1:41:01 PM,Friday March 26 2021
638,Aho Lie,"Membalas : ampun antm remnya blong :joy:
Semoga ara kasian yg nyangkut byk inget klo udh untung buru2 Tp",1:40:57 PM,Friday March 26 2021
639,as s,ampun antm remnya blong :joy:,1:40:06 PM,Friday March 26 2021
640,Rakhmad Nirmawan Nofendi,"Membalas : Sadis ya om, yg related sama pat.wal. :police_car:
iya private equity yah gt kerjaan nya beli perusahaan yg babak belur di benerin ud cantik baru jual :smiley: . investasinya yg nyangkut kyknya di DOID waktu akuisisi BUMA di harga 1145 gak salah",1:38:40 PM,Friday March 26 2021
641,Charles Prop,Banking uda rally. Sip ihsg ketahab,1:38:19 PM,Friday March 26 2021
642,Liem Peter,"Membalas : Main saham sebener gampang enak meyenangkan menegangkan tinggal brli pas merah jual pas ijo simple...... Tp masalh pas beli mera
ahhahhaa...",1:37:31 PM,Friday March 26 2021
643,hery,masa dah beberapa kali gagal go private nya. harganya kurang seru :stuck_out_tongue_closed_eyes:,1:35:34 PM,Friday March 26 2021
644,Raditbima,Inpc close >15% ?,1:31:45 PM,Friday March 26 2021
645,Aliong,"Membalas : northstar untung byk abis placement masa ke michelin sejak itu saham""nya northstar pada aktif
Sadis ya om, yg related sama pat.wal. :police_car:",1:31:09 PM,Friday March 26 2021
646,Septianto Francisco,DGNS serok arb ngab :rocket::rocket:,1:30:48 PM,Friday March 26 2021
647,Rakhmad Nirmawan Nofendi,"Membalas : Keinget saham MASA om, siapa tau ada cerita yg sama kd go private gitu , dpt durian runtuh kalo sahamnya bener
northstar untung byk abis placement masa ke michelin sejak itu saham""nya northstar pada aktif",1:30:01 PM,Friday March 26 2021
648,Aliong,"Membalas : Harus liat produk ny jg si pak kenapa bs mau go private. Sngt minim sekarang prusahaan mau go private apalagi lg pandemi gini BU
Yak betul, cerita kaya saham MASA pasti dijaga ketat juga ga bole bocor alus",1:28:33 PM,Friday March 26 2021
649,Benanta,"Membalas : Mudik tgl 5 semua berarti. :grin:
Nah ini bner pakde, pulang nya tgl 18,, 17 nya masi dilarang 🙃
",1:28:12 PM,Friday March 26 2021
650,Charles Prop,"Membalas : Keinget saham MASA om, siapa tau ada cerita yg sama kd go private gitu , dpt durian runtuh kalo sahamnya bener
Harus liat produk ny jg si pak kenapa bs mau go private. Sngt minim sekarang prusahaan mau go private apalagi lg pandemi gini BU semua",1:26:38 PM,Friday March 26 2021
651,Hendro Masori,"Membalas : Photo
Mudik tgl 5 semua berarti. :grin:",1:26:31 PM,Friday March 26 2021
652,Benanta,"Membalas : Kalo yg masi bujang mah enakan motoran sendiri pak itung2 riding santai
No woman I cry :cry:",1:26:28 PM,Friday March 26 2021
653,Yudha,"Membalas : Photo
Kalo yg masi bujang mah enakan motoran sendiri pak itung2 riding santai :smiley:",1:25:30 PM,Friday March 26 2021
654,Benanta,"Membalas : Pulang kampung aja klo mudik dilarang
Nah ini bnerr :+1:",1:25:13 PM,Friday March 26 2021
655,Charles Prop,"Membalas : Waduh gak mau lama2 kita gak kyk LHK:grinning::grinning:
Tapi memang model investor lah yg akan bertahan selamanya di dunia bursa",1:24:27 PM,Friday March 26 2021
656,Aliong,"Membalas : Ya kalau kita uda tau mending menjauh saja pak.
Keinget saham MASA om, siapa tau ada cerita yg sama kd go private gitu :grin:, dpt durian runtuh kalo sahamnya bener",1:24:16 PM,Friday March 26 2021
657,Jafar Sim,Kalau ga kreatip bukan +62 namanya 🤣🤣🤣,1:23:54 PM,Friday March 26 2021
658,Rui :rocket:🛩:speedboat::dancer:🏽,"Membalas : Photo
Mudik ga bole, liburan bole ga?

Bali lanjut sepiiii :joy:",1:23:17 PM,Friday March 26 2021
659,mY,"Membalas : Photo
Pulang kampung aja klo mudik dilarang",1:23:09 PM,Friday March 26 2021
660,Charles Prop,"Membalas : Iya sebenernya si dr otoritas jg kaya biasa aja ke masalah free float, cuma jd kesannya kaya ni emiten memang cuma ""cangkang"" aj
Ya kalau kita uda tau mending menjauh saja pak.",1:22:55 PM,Friday March 26 2021
661,Aliong,"Membalas : Dikasi masa tenggang dari BEI untuk menuhin freefloat. Kaya bris aja
Iya sebenernya si dr otoritas jg kaya biasa aja ke masalah free float, cuma jd kesannya kaya ni emiten memang cuma ""cangkang"" aja, cmiiw",1:22:24 PM,Friday March 26 2021
662,Benanta,Gambar : blob:https://web.telegram.org/9bdb12aa-d1d8-4cd7-bca2-38f61ece4ac8,1:22:21 PM,Friday March 26 2021
663,RBTAN59,"Membalas : Photo
ini mang sulit di pahami mgkn ada udang di balik tepung kah? cuma mufg yg tau bakal mau action apa nti nya",1:21:55 PM,Friday March 26 2021
664,Aho Lie,Waduh gak mau lama2 kita gak kyk LHK:grinning::grinning:,1:20:28 PM,Friday March 26 2021
665,Benanta,Denger Denger MUDIK dilarang ya gaes?? 🙃,1:20:25 PM,Friday March 26 2021
666,Efraim Arya,"Membalas : Ada yg kuat nahan dr maret taun lalu? Apalagi kena badai di mei, september desember akhir dan sekarang?
Gk tau saya",1:19:33 PM,Friday March 26 2021
667,Charles Prop,"Membalas : Udh 5 kali lipat itu gais kalo beli di maret tahun lalu xixixi
Ada yg kuat nahan dr maret taun lalu? Apalagi kena badai di mei, september desember akhir dan sekarang?
Membalas : Photo
Dikasi masa tenggang dari BEI untuk menuhin freefloat. Kaya bris aja",1:17:38 PM,Friday March 26 2021
668,Aliong,"Ni sahamnya, pengendali pegang segitu, knp ga go private aja ya
Gambar : blob:https://web.telegram.org/35c09b7a-3919-48ca-acd7-3f87fb161e71",1:17:02 PM,Friday March 26 2021
669,Aho Lie,Saya sih yakin cent bakal ke 300 lebh ..ya...masalh lebhnya nih kira2 dilebihin 100 200 atau 2000:grinning::grinning::grinning::pray::pray::pray::pray:,1:16:03 PM,Friday March 26 2021
670,Charles Prop,"Membalas : Cek aja di dokumen nya gak ada kata2 lock, urusan harus sih gak jelas tapi dulu sy ikut ESOP perusahaan tempat sy kerja, sy tebu
Wah bahaya klo ga lock. Itu ada 350jt lembar diguyur ajib",1:15:46 PM,Friday March 26 2021
671,Aliong,"Membalas : betul bdmn apalagi ya.. Jepang masuk di angka 9000an dibanting sampe 1000an kemarin corona wkwkwk
Mumpung lg bahas bank ni, kmrn pas mufg pas masuk bdmn kan musti lepas tu 7% gara2 free float, ada ni satu saham bank yg si pengendali pegang ampe 97.5% kok bisa begitu ya, ada yg paham?",1:15:18 PM,Friday March 26 2021
672,Aho Lie,"Membalas : kan sopir nya jago nyetir:joy::+1:
Ia kita nunggu sopirnya unjuk gigi:grinning::grinning::grinning::pray:",1:12:51 PM,Friday March 26 2021
673,RBTAN59,"Membalas : Udh 5 kali lipat itu gais kalo beli di maret tahun lalu xixixi
mksd nya 3 x168 :joy:",1:12:29 PM,Friday March 26 2021
674,Ratih Estiani,Gap atasnya brp yaa,1:11:58 PM,Friday March 26 2021
675,Aho Lie,"Main saham sebener gampang enak meyenangkan menegangkan tinggal brli pas merah jual pas ijo simple......
Tp masalh pas beli merah 3000  pas ijo tinggal 2300:grinning::grinning::grinning:",1:11:51 PM,Friday March 26 2021
676,RBTAN59,"Membalas : Amin:pray::pray:
kan sopir nya jago nyetir:joy::+1:",1:11:28 PM,Friday March 26 2021
677,Efraim Arya,"Membalas : cent mgkn bisa jg 3x lipet yah Om :joy::+1:
Udh 5 kali lipat itu gais kalo beli di maret tahun lalu xixixi",1:11:16 PM,Friday March 26 2021
678,Soebianto,"Membalas : harusnya si lock pak. tapi rata2 karyawan kan nga ngerti saham jg bisa jadi abis beli juga potong gaji n ga tau apa2 jg
Cek aja di dokumen nya gak ada kata2 lock, urusan harus sih gak jelas tapi dulu sy ikut ESOP perusahaan tempat sy kerja, sy tebus dan lsg minta dijual bisa tuh .. prosesnya mungkin kira2 2 minggu karena blm ngerti apa2 soal saham, tidak punya acc saham jg..

Kl skrg rata2 org ngerti saham ya
",1:10:47 PM,Friday March 26 2021
679,Aho Lie,"Membalas : cent mgkn bisa jg 3x lipet yah Om :joy::+1:
Amin:pray::pray:",1:10:16 PM,Friday March 26 2021
680,Erich,sm kayak bjtm ini mesop2 ya,1:10:12 PM,Friday March 26 2021
681,Charles Prop,"Membalas : Ini spt karyawan AGRO dikasih beli harga disc 70%an dari harga pasar ya pasti mau kan chuan lsg, apalagi di dokumen nya gak ada
harusnya si lock pak. tapi rata2 karyawan kan nga ngerti saham jg bisa jadi abis beli juga potong gaji n ga tau apa2 jg",1:08:42 PM,Friday March 26 2021
682,RBTAN59,"Membalas : Ini sih bukan saya pastinya :grin::v: Tapi lumayan kan ANTM digoreng dari 700-an ke 2300-2400. 3x lipat dalam waktu setengah tahun
cent mgkn bisa jg 3x lipet yah Om :joy::+1:",1:08:32 PM,Friday March 26 2021
683,Soebianto,Enak kan beli AGRO Rp285 perak harga pasar 11xx :joy: auto chuan gede benar,1:06:43 PM,Friday March 26 2021
684,Benhan,"Lihat donk corporate actionnya apa, strateginya apa, mengapa perlu naik kelas BUKU secepatnya dll... anyway kalau ga buy in ya up to you, bukan Sales nya juga :grin:",1:06:19 PM,Friday March 26 2021
685,Soebianto,"Membalas : Asing yang beli RI Arto sih pinter, beli nya di harga disc 70%an dari harga pasar, smart....
Ini spt karyawan AGRO dikasih beli harga disc 70%an dari harga pasar ya pasti mau kan chuan lsg, apalagi di dokumen nya gak ada kata2 lock up",1:05:41 PM,Friday March 26 2021
686,Aho Lie,"Membalas : BBKP akan gitu2 aja selama masih ada Bosowa di dalamnya. Jangan disamakan lah
Bosowa ...takut....:grinning::grinning:",1:04:58 PM,Friday March 26 2021
687,Charles Prop,"Membalas : BBKP akan gitu2 aja selama masih ada Bosowa di dalamnya. Jangan disamakan lah
bosowa sudah tersangka tuh. dan mereka uda mulai lepas sahamnya pelan2. kemarin uda ilang 1% porsi bosowa",1:04:47 PM,Friday March 26 2021
688,Adion cuan,"Membalas : Ccsi kejam mau right issue bert 2 hr yglalu mau masuk kemrn lgs Ara sekrg lgs Arb sungguh....
Kejam lgi pcar:joy::joy::see_no_evil::see_no_evil:",1:04:36 PM,Friday March 26 2021
689,Soebianto,"Asing yang beli RI Arto sih pinter, beli nya di harga disc 70%an dari harga pasar, smart....",1:04:25 PM,Friday March 26 2021
690,Aho Lie,Ccsi kejam mau right issue bert 2 hr yglalu mau masuk kemrn lgs Ara sekrg lgs Arb sungguh....:grinning::grinning::grinning:,1:03:57 PM,Friday March 26 2021
691,Charles Prop,"Membalas : Bakal lbh miris kalau lihat nya BDMN :joy: Harga sisa 1/3
betul bdmn apalagi ya.. Jepang masuk di angka 9000an dibanting sampe 1000an kemarin corona wkwkwk",1:03:44 PM,Friday March 26 2021
692,Soebianto,"Membalas : harus lihat supirnya sih pak siapa gampangnya, kalau cuma liat siapa yg invest, tak kasih contoh saja. KB BUKOPIN pengendalinya
Bakal lbh miris kalau lihat nya BDMN :joy:

Harga sisa 1/3",1:03:21 PM,Friday March 26 2021
693,Benhan,"Membalas : harus lihat supirnya sih pak siapa gampangnya, kalau cuma liat siapa yg invest, tak kasih contoh saja. KB BUKOPIN pengendalinya
BBKP akan gitu2 aja selama masih ada Bosowa di dalamnya. Jangan disamakan lah",1:03:10 PM,Friday March 26 2021
694,Aliong,"Buat yg indeks lg buat dotop, skrg ini posisi indeks lg test necknya lg di 6180an, kalo bisa tutup diatas itu ngelebihin candle kmrn si masi buat lower high dulu, takutnya ya prank aja",1:02:35 PM,Friday March 26 2021
695,Benhan,"Membalas : kmaren"" jg beli antm pada bilangnya sama karna masa depan:blush:
Ini sih bukan saya pastinya :grin::v:
Tapi lumayan kan ANTM digoreng dari 700-an ke 2300-2400. 3x lipat dalam waktu setengah tahun",1:01:40 PM,Friday March 26 2021
696,Charles Prop,"Membalas : Waduh jangan dibandingkan ARTO pre Gojek sama yg skrg donk. Dulu itu bank kecil amat modal cuma berapa ratus milyar doank. Skrg
harus lihat supirnya sih pak siapa gampangnya, kalau cuma liat siapa yg invest, tak kasih contoh saja. KB BUKOPIN pengendalinya siapa, MCOR pengendalinya siapa. toh sahamnya gitu2 aja.

Kookmin bank besar korsel, CCB big4 bank besar di china",1:01:13 PM,Friday March 26 2021
697,Benhan,"Membalas : kalau ditarik ke belakang chartnya 3-5tahun lalu, anda pasti ngerti kok kenapa ini saham dari 100perak jadi 5000 dibanting ke 10
Waduh jangan dibandingkan ARTO pre Gojek sama yg skrg donk. Dulu itu bank kecil amat modal cuma berapa ratus milyar doank.
Skrg raksasa SWF Singapore aja udah nanam modal di dalam",12:59:48 PM,Friday March 26 2021
698,Aho Lie,Gambar : blob:https://web.telegram.org/bdeddf15-0106-4a99-9229-995cf7b9a82f,12:56:55 PM,Friday March 26 2021
699,Erich,regional makin tebell..ihsg mao pehape nih ??,12:54:08 PM,Friday March 26 2021
700,Taufiq,Nah ini. Ihsg drtd naik terus. Koreksi bentaran. Ntar kl dibawa turun ya lumayan jg.,12:53:46 PM,Friday March 26 2021
701,Rulie,"Membalas : Iya kode. Mau nutup gap atas sblm lanjut turun lg. Tgl 1 april plg lambat 5 april end semua fase penurunan
Tgl 5 april baru bisa all in ya pak ? :sweat_smile:",12:53:00 PM,Friday March 26 2021
702,RBTAN59,"Membalas : kan memang uda lama ini pak.
oh iyqh bisa sampe sisa Rp1. - yah:pray:",12:45:36 PM,Friday March 26 2021
703,Jutha Bram,"Membalas : Waduuhhh...kode nih :see_no_evil::see_no_evil:
Iya kode. Mau nutup gap atas sblm lanjut turun lg.
Tgl 1 april plg lambat 5 april end semua fase penurunan",12:45:00 PM,Friday March 26 2021
704,Charles Prop,"Membalas : Bisnisnya dong, akuisisi oleh gojek dan kita tau customer / pengguna gojek brp banyak di seluruh Indonesia
ohh gitu",12:44:02 PM,Friday March 26 2021
705,as s,Gambar : blob:https://web.telegram.org/e6b4da28-6a8f-490b-9916-dcd3fb5f65bd,12:41:50 PM,Friday March 26 2021
706,Andru,"Membalas : dari segi mana om saingan bbca? harga saham? atau bisnisnya?
Bisnisnya dong, akuisisi oleh gojek dan kita tau customer / pengguna gojek brp banyak di seluruh Indonesia",12:41:46 PM,Friday March 26 2021
707,Jafar Sim,"Membalas : Sesi 2 diaduk2 kayaknya :flushed::flushed:
Sesi 2 biasanya kaum copeter keluar TP :grin:",12:41:16 PM,Friday March 26 2021
708,Charles Prop,"Membalas : Hari ini nongol..makanya naik :sweat_smile:
ga bnyk kaya dlu lagi, paling ini cm retail2 mg aja",12:39:02 PM,Friday March 26 2021
709,Andi FX,"Membalas : uda takut. MG aja uda jarang nongol di antm:joy:
Hari ini nongol..makanya naik :sweat_smile:",12:38:14 PM,Friday March 26 2021
710,Charles Prop,"Membalas : koq plan bisa lwt batas arb yah :sob:
kan memang uda lama ini pak.",12:37:46 PM,Friday March 26 2021
711,hery,"Membalas : koq plan bisa lwt batas arb yah :sob:
papan akselerasi pak. PR nih, cari tau berapa batas ARA ARB dan batas nilai terendahnya untuk papan tersebut",12:36:54 PM,Friday March 26 2021
712,Tommy,Gambar : blob:https://web.telegram.org/194d685d-d834-4fe7-8ec3-e410796ddbc2,12:35:30 PM,Friday March 26 2021
713,RBTAN59,koq  plan bisa lwt batas arb yah :sob:,12:34:37 PM,Friday March 26 2021
